,Buyer_ID,Personal_Order_Number,Personal_Purchase_Number,Product_ID,Seller_ID,Quantity,Price,Fullfill_Date,Sell_Time
6728,24,1191,[ 1  2  3  4  5  6  7  8  9 10 11 12],500,407,215,36.43,2021-02-01,04:24:04
6729,106,1191,[1 2 3 4],2403,192,95,560.95,2021-02-01,04:24:04
6730,105,1192,[1 2],3290,86,68,69.84,2021-02-01,04:24:04
6731,220,1192,[1 2 3 4 5],2796,44,236,21.02,2021-02-01,04:24:04
6732,457,1192,[1 2 3 4],1216,138,190,12.88,2021-02-01,04:24:04
6733,426,1192,[1 2 3],2228,411,240,81.09,2021-02-01,04:24:04
6734,245,1192,[1 2 3 4 5 6 7 8 9],1004,371,246,21.18,2021-02-01,04:24:04
6735,232,1192,[ 1  2  3  4  5  6  7  8  9 10 11 12],1537,42,92,40.05,2021-02-01,04:24:04
6736,172,1192,[1 2 3 4],727,45,203,17.46,2021-02-01,04:24:04
6737,296,1193,[1 2],643,30,21,1471.27,2021-02-01,04:24:04
6738,435,1193,[1 2 3 4 5],3445,339,130,24.67,2021-02-01,04:24:04
6739,37,1193,[1 2 3 4],3234,480,88,43.7,2021-02-01,04:24:04
6740,438,1193,[1 2 3],1918,385,65,15.99,2021-02-01,04:24:04
6741,467,1193,[1 2 3 4 5 6 7 8 9],1697,464,170,9.04,2021-02-01,04:24:04
6742,90,1193,[ 1  2  3  4  5  6  7  8  9 10 11 12],1062,349,159,862.48,2021-02-01,04:24:04
6743,105,1193,[1 2 3 4],3608,306,158,136.13,2021-02-01,04:24:04
6744,18,1194,[1 2],710,229,173,27.53,2021-02-01,04:24:04
6745,473,1194,[1 2 3 4 5],1201,58,131,28.26,2021-02-01,04:24:04
6746,341,1194,[1 2 3 4],656,230,43,16.23,2021-02-01,04:24:04
6747,167,1194,[1 2 3],2563,332,21,11.94,2021-02-01,04:24:04
6748,250,1194,[1 2 3 4 5 6 7 8 9],1601,220,138,106.85,2021-02-01,04:24:04
6749,57,1194,[ 1  2  3  4  5  6  7  8  9 10 11 12],1520,242,231,8.72,2021-02-01,04:24:04
6750,402,1194,[1 2 3 4],3309,384,140,16.01,2021-02-01,04:24:04
6751,215,1195,[1 2],789,191,51,49.16,2021-02-01,04:24:04
6752,267,1195,[1 2 3 4 5],444,376,6,26.73,2021-02-01,04:24:04
6753,280,1195,[1 2 3 4],3771,352,166,378.04,2021-02-01,04:24:04
6754,340,1195,[1 2 3],3357,135,168,130.21,2021-02-01,04:24:04
6755,409,1195,[1 2 3 4 5 6 7 8 9],3703,187,135,13.33,2021-02-01,04:24:04
6756,398,1195,[ 1  2  3  4  5  6  7  8  9 10 11 12],2849,389,155,14.24,2021-02-01,04:24:04
6757,319,1195,[1 2 3 4],2363,260,92,1011.86,2021-02-01,04:24:04
6758,292,1196,[1 2],1866,157,248,11.58,2021-02-01,04:24:04
6759,483,1196,[1 2 3 4 5],15,152,44,33.78,2021-02-01,04:24:04
6760,198,1196,[1 2 3 4],1583,422,162,15.37,2021-02-01,04:24:04
6761,312,1196,[1 2 3],1056,55,176,2099.46,2021-02-01,04:24:04
6762,193,1196,[1 2 3 4 5 6 7 8 9],1827,316,224,7.35,2021-02-01,04:24:04
6763,391,1196,[ 1  2  3  4  5  6  7  8  9 10 11 12],2456,369,227,47.98,2021-02-01,04:24:04
6764,467,1196,[1 2 3 4],1764,30,67,11.65,2021-02-01,04:24:04
6765,347,1197,[ 1  2  3  4  5  6  7  8  9 10 11],3406,352,43,280.97,2021-01-16,22:05:18
6766,213,1197,[1 2 3 4 5 6 7 8],2214,487,173,127.95,2021-01-16,22:05:18
6767,263,1197,[1 2 3 4 5 6 7 8],3577,201,245,137.16,2021-01-16,22:05:18
6768,468,1198,[ 1  2  3  4  5  6  7  8  9 10 11],1134,101,127,1175.37,2021-01-16,22:05:18
6769,410,1198,[1 2 3 4 5 6 7 8],3273,246,58,21.9,2021-01-16,22:05:18
6770,383,1198,[1 2 3 4 5 6 7 8],2915,224,74,8.8,2021-01-16,22:05:18
6771,103,1199,[ 1  2  3  4  5  6  7  8  9 10 11],2317,479,150,427.92,2021-01-16,22:05:18
6772,65,1199,[1 2 3 4 5 6 7 8],1667,339,62,11.42,2021-01-16,22:05:18
6773,495,1199,[1 2 3 4 5 6 7 8],3479,380,138,24.57,2021-01-16,22:05:18
6774,444,1200,[1 2],3194,217,6,46.12,2014-02-01,02:56:00
6775,42,1200,[1 2 3 4 5 6 7],2348,454,177,369.6,2014-02-01,02:56:00
6776,33,1200,[ 1  2  3  4  5  6  7  8  9 10 11 12],1711,257,95,10.99,2014-02-01,02:56:00
6777,91,1201,[1 2],1983,405,144,906.39,2014-02-01,02:56:00
6778,297,1201,[1 2 3 4 5 6 7],972,164,6,38.08,2014-02-01,02:56:00
6779,329,1201,[ 1  2  3  4  5  6  7  8  9 10 11 12],508,50,37,42.58,2014-02-01,02:56:00
6780,64,1202,[1 2],244,109,238,43.06,2014-02-01,02:56:00
6781,163,1202,[1 2 3 4 5 6 7],199,493,14,11.32,2014-02-01,02:56:00
6782,360,1202,[ 1  2  3  4  5  6  7  8  9 10 11 12],3745,90,154,52.74,2014-02-01,02:56:00
6783,347,1203,[1 2 3 4 5 6 7],3598,336,105,12.37,2004-10-18,20:56:21
6784,55,1203,[1 2 3 4 5],99,134,107,12.43,2004-10-18,20:56:21
6785,296,1204,[1 2 3 4 5 6 7],3540,394,189,445.29,2004-10-18,20:56:21
6786,493,1204,[1 2 3 4 5],207,216,62,16.54,2004-10-18,20:56:21
6787,389,1205,[1 2 3 4 5 6 7 8 9],2861,127,83,21.72,2017-08-20,11:11:06
6788,479,1206,[ 1  2  3  4  5  6  7  8  9 10],591,101,216,13.01,2022-07-10,04:02:57
6789,280,1206,[1],3087,133,33,20.54,2022-07-10,04:02:57
6790,419,1206,[1 2 3],66,240,178,23.18,2022-07-10,04:02:57
6791,304,1206,[ 1  2  3  4  5  6  7  8  9 10 11 12],3351,488,40,25.19,2022-07-10,04:02:57
6792,18,1206,[1 2 3],2311,109,101,348.9,2022-07-10,04:02:57
6793,235,1206,[1 2 3 4 5 6 7 8],3654,86,88,42.91,2022-07-10,04:02:57
6794,60,1206,[1],3333,110,145,80.23,2022-07-10,04:02:57
6795,261,1207,[ 1  2  3  4  5  6  7  8  9 10],1145,373,80,44.45,2022-07-10,04:02:57
6796,461,1207,[1],1336,40,18,19.52,2022-07-10,04:02:57
6797,55,1207,[1 2 3],409,46,180,61.94,2022-07-10,04:02:57
6798,360,1207,[ 1  2  3  4  5  6  7  8  9 10 11 12],753,373,180,18.9,2022-07-10,04:02:57
6799,477,1207,[1 2 3],1064,488,139,96.57,2022-07-10,04:02:57
6800,18,1207,[1 2 3 4 5 6 7 8],2691,468,219,15.55,2022-07-10,04:02:57
6801,401,1207,[1],2338,58,4,977.25,2022-07-10,04:02:57
6802,346,1208,[ 1  2  3  4  5  6  7  8  9 10],1777,174,205,12.62,2022-07-10,04:02:57
6803,493,1208,[1],2534,307,199,17.89,2022-07-10,04:02:57
6804,222,1208,[1 2 3],1158,407,64,32.6,2022-07-10,04:02:57
6805,33,1208,[ 1  2  3  4  5  6  7  8  9 10 11 12],405,293,217,16.55,2022-07-10,04:02:57
6806,424,1208,[1 2 3],3730,36,139,54.1,2022-07-10,04:02:57
6807,349,1208,[1 2 3 4 5 6 7 8],3568,247,158,209.28,2022-07-10,04:02:57
6808,320,1208,[1],2835,452,105,137.19,2022-07-10,04:02:57
6809,258,1209,[ 1  2  3  4  5  6  7  8  9 10],1790,151,75,62.89,2022-07-10,04:02:57
6810,492,1209,[1],1769,358,81,11.53,2022-07-10,04:02:57
6811,218,1209,[1 2 3],2958,251,184,129.94,2022-07-10,04:02:57
6812,270,1209,[ 1  2  3  4  5  6  7  8  9 10 11 12],2428,96,223,146.27,2022-07-10,04:02:57
6813,91,1209,[1 2 3],529,318,28,26.64,2022-07-10,04:02:57
6814,121,1209,[1 2 3 4 5 6 7 8],2245,279,18,107.16,2022-07-10,04:02:57
6815,250,1209,[1],3435,136,238,58.91,2022-07-10,04:02:57
6816,302,1210,[ 1  2  3  4  5  6  7  8  9 10],171,106,145,8.26,2022-07-10,04:02:57
6817,108,1210,[1],1769,157,94,8.52,2022-07-10,04:02:57
6818,258,1210,[1 2 3],2234,275,177,244.39,2022-07-10,04:02:57
6819,493,1210,[ 1  2  3  4  5  6  7  8  9 10 11 12],2999,200,166,16.77,2022-07-10,04:02:57
6820,38,1210,[1 2 3],2128,136,216,545.6,2022-07-10,04:02:57
6821,413,1210,[1 2 3 4 5 6 7 8],2584,109,105,122.76,2022-07-10,04:02:57
6822,242,1210,[1],2799,185,42,946.81,2022-07-10,04:02:57
6823,91,1211,[ 1  2  3  4  5  6  7  8  9 10],1321,28,245,13.41,2022-07-10,04:02:57
6824,484,1211,[1],3322,260,87,128.41,2022-07-10,04:02:57
6825,315,1211,[1 2 3],2956,139,238,70.71,2022-07-10,04:02:57
6826,61,1211,[ 1  2  3  4  5  6  7  8  9 10 11 12],2786,369,187,8.47,2022-07-10,04:02:57
6827,476,1211,[1 2 3],822,248,226,64.97,2022-07-10,04:02:57
6828,63,1211,[1 2 3 4 5 6 7 8],1154,102,5,173.71,2022-07-10,04:02:57
6829,382,1211,[1],2821,10,204,17.95,2022-07-10,04:02:57
6830,185,1212,[ 1  2  3  4  5  6  7  8  9 10],1992,253,17,28.61,2022-07-10,04:02:57
6831,275,1212,[1],1616,72,239,18.22,2022-07-10,04:02:57
6832,264,1212,[1 2 3],872,292,216,14.1,2022-07-10,04:02:57
6833,465,1212,[ 1  2  3  4  5  6  7  8  9 10 11 12],678,64,42,13.39,2022-07-10,04:02:57
6834,114,1212,[1 2 3],2576,323,246,14.47,2022-07-10,04:02:57
6835,3,1212,[1 2 3 4 5 6 7 8],1722,112,100,36.95,2022-07-10,04:02:57
6836,281,1212,[1],1214,142,5,36.48,2022-07-10,04:02:57
6837,272,1213,[ 1  2  3  4  5  6  7  8  9 10 11],3527,104,23,18.22,2022-08-16,19:15:45
6838,273,1213,[1 2 3],229,380,230,1842.48,2022-08-16,19:15:45
6839,52,1213,[1 2 3 4 5 6 7 8],2194,132,217,810.55,2022-08-16,19:15:45
6840,85,1214,[ 1  2  3  4  5  6  7  8  9 10 11],1776,40,220,15.23,2022-08-16,19:15:45
6841,231,1214,[1 2 3],1366,20,221,13.87,2022-08-16,19:15:45
6842,243,1214,[1 2 3 4 5 6 7 8],3541,347,190,15.21,2022-08-16,19:15:45
6843,167,1215,[ 1  2  3  4  5  6  7  8  9 10 11],1210,58,225,1371.91,2022-08-16,19:15:45
6844,260,1215,[1 2 3],2775,131,218,18.23,2022-08-16,19:15:45
6845,281,1215,[1 2 3 4 5 6 7 8],2645,436,211,17.2,2022-08-16,19:15:45
6846,402,1216,[1 2 3],2663,441,7,119.32,2020-04-23,08:32:59
6847,140,1217,[1 2 3 4 5 6 7 8],2324,186,71,348.62,2005-10-25,00:24:38
6848,332,1217,[ 1  2  3  4  5  6  7  8  9 10 11],1876,396,112,14.35,2005-10-25,00:24:38
6849,82,1217,[1 2 3 4 5 6 7],1523,259,4,19.73,2005-10-25,00:24:38
6850,368,1217,[1 2],46,248,115,64.46,2005-10-25,00:24:38
6851,78,1217,[1 2 3],1368,61,231,8.52,2005-10-25,00:24:38
6852,456,1217,[1 2 3 4 5 6],3800,138,233,43.67,2005-10-25,00:24:38
6853,172,1217,[ 1  2  3  4  5  6  7  8  9 10],2438,326,66,21.11,2005-10-25,00:24:38
6854,155,1218,[1 2 3 4 5 6 7 8],3526,446,248,21.01,2005-10-25,00:24:38
6855,415,1218,[ 1  2  3  4  5  6  7  8  9 10 11],3116,157,227,20.89,2005-10-25,00:24:38
6856,377,1218,[1 2 3 4 5 6 7],590,49,239,20.8,2005-10-25,00:24:38
6857,190,1218,[1 2],3067,240,35,48.66,2005-10-25,00:24:38
6858,476,1218,[1 2 3],1899,295,20,16.41,2005-10-25,00:24:38
6859,260,1218,[1 2 3 4 5 6],439,410,52,11.39,2005-10-25,00:24:38
6860,238,1218,[ 1  2  3  4  5  6  7  8  9 10],1318,29,179,1135.94,2005-10-25,00:24:38
6861,108,1219,[1 2 3 4 5 6 7 8],3633,142,58,86.02,2005-10-25,00:24:38
6862,308,1219,[ 1  2  3  4  5  6  7  8  9 10 11],2008,56,206,33.21,2005-10-25,00:24:38
6863,87,1219,[1 2 3 4 5 6 7],2684,47,103,30.38,2005-10-25,00:24:38
6864,144,1219,[1 2],3168,223,167,36.93,2005-10-25,00:24:38
6865,450,1219,[1 2 3],3503,102,244,92.81,2005-10-25,00:24:38
6866,157,1219,[1 2 3 4 5 6],745,13,68,14.19,2005-10-25,00:24:38
6867,446,1219,[ 1  2  3  4  5  6  7  8  9 10],2467,376,17,22.13,2005-10-25,00:24:38
6868,467,1220,[1 2 3 4 5 6 7 8],3554,101,186,74.31,2005-10-25,00:24:38
6869,453,1220,[ 1  2  3  4  5  6  7  8  9 10 11],3330,149,84,178.43,2005-10-25,00:24:38
6870,155,1220,[1 2 3 4 5 6 7],2488,119,6,70.83,2005-10-25,00:24:38
6871,358,1220,[1 2],3005,453,148,9.91,2005-10-25,00:24:38
6872,132,1220,[1 2 3],2669,372,19,48.9,2005-10-25,00:24:38
6873,350,1220,[1 2 3 4 5 6],3304,42,87,23.15,2005-10-25,00:24:38
6874,120,1220,[ 1  2  3  4  5  6  7  8  9 10],901,475,69,3341.88,2005-10-25,00:24:38
6875,470,1221,[1 2 3 4 5 6 7 8],1328,215,59,22.32,2005-10-25,00:24:38
6876,290,1221,[ 1  2  3  4  5  6  7  8  9 10 11],3507,89,18,44.47,2005-10-25,00:24:38
6877,54,1221,[1 2 3 4 5 6 7],2003,432,188,39.9,2005-10-25,00:24:38
6878,313,1221,[1 2],2442,221,107,476.86,2005-10-25,00:24:38
6879,496,1221,[1 2 3],3017,34,133,17.94,2005-10-25,00:24:38
6880,212,1221,[1 2 3 4 5 6],2236,301,178,124.7,2005-10-25,00:24:38
6881,364,1221,[ 1  2  3  4  5  6  7  8  9 10],1262,396,26,167.81,2005-10-25,00:24:38
6882,427,1222,[1 2 3 4 5 6 7 8],229,126,92,2042.74,2005-10-25,00:24:38
6883,103,1222,[ 1  2  3  4  5  6  7  8  9 10 11],3507,79,231,44.77,2005-10-25,00:24:38
6884,371,1222,[1 2 3 4 5 6 7],8,350,29,40.34,2005-10-25,00:24:38
6885,221,1222,[1 2],2457,449,116,1084.98,2005-10-25,00:24:38
6886,268,1222,[1 2 3],3530,115,247,21.52,2005-10-25,00:24:38
6887,346,1222,[1 2 3 4 5 6],3400,161,21,47.32,2005-10-25,00:24:38
6888,313,1222,[ 1  2  3  4  5  6  7  8  9 10],1882,242,14,7.47,2005-10-25,00:24:38
6889,450,1223,[1 2 3 4 5 6 7 8],250,48,195,22.74,2005-10-25,00:24:38
6890,432,1223,[ 1  2  3  4  5  6  7  8  9 10 11],2191,56,152,226.66,2005-10-25,00:24:38
6891,447,1223,[1 2 3 4 5 6 7],1541,370,52,12.88,2005-10-25,00:24:38
6892,46,1223,[1 2],1465,372,192,159.43,2005-10-25,00:24:38
6893,478,1223,[1 2 3],3408,1,90,175.01,2005-10-25,00:24:38
6894,229,1223,[1 2 3 4 5 6],2344,348,165,30.53,2005-10-25,00:24:38
6895,51,1223,[ 1  2  3  4  5  6  7  8  9 10],1925,423,94,10.06,2005-10-25,00:24:38
6896,364,1224,[1 2 3 4 5 6],665,2,203,25.53,2007-11-24,07:52:53
6897,259,1224,[1 2],3457,295,159,18.2,2007-11-24,07:52:53
6898,376,1225,[1 2 3 4 5 6],2126,352,51,258.71,2007-11-24,07:52:53
6899,354,1225,[1 2],315,499,92,2986.87,2007-11-24,07:52:53
6900,220,1226,[1 2 3 4 5 6 7 8 9],673,43,243,100.1,2006-10-24,05:57:00
6901,75,1226,[ 1  2  3  4  5  6  7  8  9 10 11],942,117,205,689.63,2006-10-24,05:57:00
6902,9,1227,[1 2 3 4 5 6 7 8 9],423,244,119,5.36,2006-10-24,05:57:00
6903,461,1227,[ 1  2  3  4  5  6  7  8  9 10 11],1879,361,12,8.33,2006-10-24,05:57:00
6904,105,1228,[1 2 3 4 5 6 7 8],3397,180,218,146.69,2001-07-03,14:28:42
6905,452,1228,[1 2],676,77,235,38.16,2001-07-03,14:28:42
6906,318,1228,[1],3035,416,49,42.43,2001-07-03,14:28:42
6907,88,1228,[1 2 3 4 5 6 7],3189,186,97,2.95,2001-07-03,14:28:42
6908,368,1228,[1 2 3 4 5],991,290,65,27.04,2001-07-03,14:28:42
6909,476,1229,[1 2 3 4 5 6 7 8],2840,224,54,34.2,2001-07-03,14:28:42
6910,157,1229,[1 2],2190,122,68,1093.13,2001-07-03,14:28:42
6911,368,1229,[1],1237,467,90,18.35,2001-07-03,14:28:42
6912,336,1229,[1 2 3 4 5 6 7],751,259,14,21.68,2001-07-03,14:28:42
6913,217,1229,[1 2 3 4 5],309,163,234,10.94,2001-07-03,14:28:42
6914,29,1230,[1 2 3 4 5 6 7 8],275,344,134,13.05,2001-07-03,14:28:42
6915,99,1230,[1 2],3353,352,200,31.35,2001-07-03,14:28:42
6916,267,1230,[1],98,367,59,11.33,2001-07-03,14:28:42
6917,303,1230,[1 2 3 4 5 6 7],3396,402,236,54.88,2001-07-03,14:28:42
6918,180,1230,[1 2 3 4 5],2187,380,42,268.64,2001-07-03,14:28:42
6919,133,1231,[1 2 3 4 5 6 7 8],1995,303,92,14.68,2001-07-03,14:28:42
6920,424,1231,[1 2],624,142,173,11.24,2001-07-03,14:28:42
6921,162,1231,[1],2464,316,195,97.4,2001-07-03,14:28:42
6922,431,1231,[1 2 3 4 5 6 7],513,462,148,17.1,2001-07-03,14:28:42
6923,461,1231,[1 2 3 4 5],1967,118,47,10.16,2001-07-03,14:28:42
6924,438,1232,[1 2 3 4 5 6 7 8],1884,153,1,15.24,2001-07-03,14:28:42
6925,48,1232,[1 2],423,335,171,6.97,2001-07-03,14:28:42
6926,443,1232,[1],626,242,108,10.97,2001-07-03,14:28:42
6927,316,1232,[1 2 3 4 5 6 7],3767,234,189,55.95,2001-07-03,14:28:42
6928,87,1232,[1 2 3 4 5],595,350,94,29.89,2001-07-03,14:28:42
6929,264,1233,[1],3328,408,114,17.28,2017-04-15,03:08:04
6930,64,1234,[1 2 3],2202,282,46,35.14,2021-10-20,13:52:47
6931,223,1235,[1 2 3 4 5 6],3660,144,201,92.82,2008-12-16,09:01:02
6932,65,1235,[1 2 3 4 5],2961,79,82,14.47,2008-12-16,09:01:02
6933,14,1235,[1 2 3 4 5 6 7],651,369,112,152.36,2008-12-16,09:01:02
6934,67,1235,[1 2 3 4 5 6],1534,350,138,13.26,2008-12-16,09:01:02
6935,394,1235,[1],3456,17,65,51.49,2008-12-16,09:01:02
6936,115,1235,[1 2 3 4 5 6 7 8],3565,302,111,24.99,2008-12-16,09:01:02
6937,90,1235,[1 2 3 4 5 6 7 8 9],1391,8,1,10.72,2008-12-16,09:01:02
6938,384,1236,[1 2 3 4 5 6],3262,8,206,66.84,2008-12-16,09:01:02
6939,97,1236,[1 2 3 4 5],128,3,238,22.35,2008-12-16,09:01:02
6940,294,1236,[1 2 3 4 5 6 7],1917,362,150,9.28,2008-12-16,09:01:02
6941,449,1236,[1 2 3 4 5 6],1987,150,40,42.89,2008-12-16,09:01:02
6942,170,1236,[1],2581,261,202,16.88,2008-12-16,09:01:02
6943,427,1236,[1 2 3 4 5 6 7 8],2438,225,142,23.58,2008-12-16,09:01:02
6944,366,1236,[1 2 3 4 5 6 7 8 9],278,24,162,17.68,2008-12-16,09:01:02
6945,143,1237,[1 2 3 4 5 6],49,449,231,22.36,2008-12-16,09:01:02
6946,437,1237,[1 2 3 4 5],1073,123,179,34.63,2008-12-16,09:01:02
6947,365,1237,[1 2 3 4 5 6 7],1625,418,83,150.58,2008-12-16,09:01:02
6948,394,1237,[1 2 3 4 5 6],1292,37,39,72.69,2008-12-16,09:01:02
6949,463,1237,[1],395,8,47,1027.92,2008-12-16,09:01:02
6950,216,1237,[1 2 3 4 5 6 7 8],3714,334,211,21.27,2008-12-16,09:01:02
6951,375,1237,[1 2 3 4 5 6 7 8 9],2011,213,100,6.32,2008-12-16,09:01:02
6952,48,1238,[1 2 3 4 5 6],2328,320,214,104.89,2008-12-16,09:01:02
6953,265,1238,[1 2 3 4 5],2220,137,72,784.29,2008-12-16,09:01:02
6954,262,1238,[1 2 3 4 5 6 7],2022,156,47,70.27,2008-12-16,09:01:02
6955,331,1238,[1 2 3 4 5 6],2785,455,169,590.77,2008-12-16,09:01:02
6956,154,1238,[1],234,154,220,22.39,2008-12-16,09:01:02
6957,360,1238,[1 2 3 4 5 6 7 8],72,386,81,77.92,2008-12-16,09:01:02
6958,33,1238,[1 2 3 4 5 6 7 8 9],65,192,213,8.35,2008-12-16,09:01:02
6959,11,1239,[1 2 3 4 5 6],1393,55,207,35.63,2008-12-16,09:01:02
6960,374,1239,[1 2 3 4 5],997,499,7,113.33,2008-12-16,09:01:02
6961,376,1239,[1 2 3 4 5 6 7],1786,71,33,168.17,2008-12-16,09:01:02
6962,169,1239,[1 2 3 4 5 6],561,39,32,8.82,2008-12-16,09:01:02
6963,492,1239,[1],2986,49,152,80.08,2008-12-16,09:01:02
6964,28,1239,[1 2 3 4 5 6 7 8],2303,295,119,244.94,2008-12-16,09:01:02
6965,372,1239,[1 2 3 4 5 6 7 8 9],2874,118,114,510.61,2008-12-16,09:01:02
6966,281,1240,[1 2 3 4 5 6],1564,387,193,6.06,2008-12-16,09:01:02
6967,470,1240,[1 2 3 4 5],3764,237,17,11.56,2008-12-16,09:01:02
6968,28,1240,[1 2 3 4 5 6 7],624,103,182,14.25,2008-12-16,09:01:02
6969,333,1240,[1 2 3 4 5 6],1406,177,221,33.1,2008-12-16,09:01:02
6970,145,1240,[1],1731,495,87,23.64,2008-12-16,09:01:02
6971,368,1240,[1 2 3 4 5 6 7 8],2,453,38,28.45,2008-12-16,09:01:02
6972,495,1240,[1 2 3 4 5 6 7 8 9],1964,130,239,34.79,2008-12-16,09:01:02
6973,147,1241,[1 2 3 4 5 6],192,377,49,12.83,2008-12-16,09:01:02
6974,494,1241,[1 2 3 4 5],2434,488,49,86.66,2008-12-16,09:01:02
6975,82,1241,[1 2 3 4 5 6 7],3812,334,2,112.68,2008-12-16,09:01:02
6976,175,1241,[1 2 3 4 5 6],398,261,224,25.58,2008-12-16,09:01:02
6977,381,1241,[1],1341,377,235,21.01,2008-12-16,09:01:02
6978,19,1241,[1 2 3 4 5 6 7 8],693,7,235,10.9,2008-12-16,09:01:02
6979,133,1241,[1 2 3 4 5 6 7 8 9],871,233,207,1773.07,2008-12-16,09:01:02
6980,215,1242,[ 1  2  3  4  5  6  7  8  9 10],75,145,73,9.0,2005-01-04,09:36:04
6981,137,1243,[ 1  2  3  4  5  6  7  8  9 10 11 12],1591,461,123,22.43,2008-08-09,21:42:46
6982,81,1243,[ 1  2  3  4  5  6  7  8  9 10 11 12],1090,238,34,37.7,2008-08-09,21:42:46
6983,119,1244,[ 1  2  3  4  5  6  7  8  9 10 11 12],2748,233,180,63.62,2008-08-09,21:42:46
6984,166,1244,[ 1  2  3  4  5  6  7  8  9 10 11 12],787,399,53,11.58,2008-08-09,21:42:46
6985,404,1245,[1 2 3 4 5 6 7],2418,12,121,41.15,2002-09-27,11:14:27
6986,74,1245,[1],3622,281,183,20.61,2002-09-27,11:14:27
6987,292,1246,[1 2 3 4 5 6 7],3564,410,60,13.14,2002-09-27,11:14:27
6988,338,1246,[1],3541,0,65,15.71,2002-09-27,11:14:27
6989,416,1247,[ 1  2  3  4  5  6  7  8  9 10 11 12],3162,154,54,796.72,2006-08-03,19:23:44
6990,297,1247,[1 2 3 4 5 6 7],906,272,226,28.24,2006-08-03,19:23:44
6991,390,1247,[ 1  2  3  4  5  6  7  8  9 10 11 12],1585,173,10,14.68,2006-08-03,19:23:44
6992,484,1247,[1 2 3 4 5 6 7 8 9],1525,393,74,15.41,2006-08-03,19:23:44
6993,36,1248,[ 1  2  3  4  5  6  7  8  9 10 11 12],1793,70,16,14.76,2006-08-03,19:23:44
6994,194,1248,[1 2 3 4 5 6 7],892,223,48,8.9,2006-08-03,19:23:44
6995,150,1248,[ 1  2  3  4  5  6  7  8  9 10 11 12],838,248,162,26.86,2006-08-03,19:23:44
6996,167,1248,[1 2 3 4 5 6 7 8 9],3125,337,181,19.88,2006-08-03,19:23:44
6997,134,1249,[ 1  2  3  4  5  6  7  8  9 10 11 12],3785,424,67,20.17,2006-08-03,19:23:44
6998,491,1249,[1 2 3 4 5 6 7],3388,160,205,35.41,2006-08-03,19:23:44
6999,336,1249,[ 1  2  3  4  5  6  7  8  9 10 11 12],19,494,244,19.73,2006-08-03,19:23:44
7000,54,1249,[1 2 3 4 5 6 7 8 9],796,197,153,45.09,2006-08-03,19:23:44
7001,471,1250,[ 1  2  3  4  5  6  7  8  9 10 11 12],289,490,112,125.96,2006-08-03,19:23:44
7002,184,1250,[1 2 3 4 5 6 7],1309,351,242,62.02,2006-08-03,19:23:44
7003,382,1250,[ 1  2  3  4  5  6  7  8  9 10 11 12],2714,211,122,32.53,2006-08-03,19:23:44
7004,221,1250,[1 2 3 4 5 6 7 8 9],3229,355,88,13.85,2006-08-03,19:23:44
7005,91,1251,[1 2 3 4],999,483,201,8.01,2016-07-05,21:53:45
7006,473,1251,[1 2 3],1008,100,227,544.52,2016-07-05,21:53:45
7007,157,1251,[1 2 3 4 5 6 7 8 9],173,220,238,13.97,2016-07-05,21:53:45
7008,239,1251,[1],1603,419,81,13.9,2016-07-05,21:53:45
7009,157,1251,[1 2],1496,22,164,13.76,2016-07-05,21:53:45
7010,15,1251,[1 2 3 4 5 6 7],260,240,210,15.31,2016-07-05,21:53:45
7011,408,1251,[ 1  2  3  4  5  6  7  8  9 10 11],331,174,152,8.19,2016-07-05,21:53:45
7012,122,1252,[1 2 3 4],3057,406,83,44.64,2016-07-05,21:53:45
7013,481,1252,[1 2 3],2886,212,156,6.71,2016-07-05,21:53:45
7014,454,1252,[1 2 3 4 5 6 7 8 9],3215,178,119,12.62,2016-07-05,21:53:45
7015,341,1252,[1],1606,306,200,12.4,2016-07-05,21:53:45
7016,324,1252,[1 2],2658,156,224,32.89,2016-07-05,21:53:45
7017,437,1252,[1 2 3 4 5 6 7],1836,141,46,14.81,2016-07-05,21:53:45
7018,426,1252,[ 1  2  3  4  5  6  7  8  9 10 11],2474,127,10,228.49,2016-07-05,21:53:45
7019,300,1253,[1 2 3 4],907,381,84,592.89,2016-07-05,21:53:45
7020,104,1253,[1 2 3],2314,311,14,162.93,2016-07-05,21:53:45
7021,255,1253,[1 2 3 4 5 6 7 8 9],1519,449,32,18.55,2016-07-05,21:53:45
7022,119,1253,[1],3063,246,64,74.54,2016-07-05,21:53:45
7023,141,1253,[1 2],157,418,186,7.8,2016-07-05,21:53:45
7024,295,1253,[1 2 3 4 5 6 7],3780,413,27,70.23,2016-07-05,21:53:45
7025,137,1253,[ 1  2  3  4  5  6  7  8  9 10 11],2559,202,207,15.65,2016-07-05,21:53:45
7026,194,1254,[1 2 3 4],2446,379,27,9.36,2016-07-05,21:53:45
7027,423,1254,[1 2 3],3770,110,219,8.21,2016-07-05,21:53:45
7028,103,1254,[1 2 3 4 5 6 7 8 9],2399,199,8,904.68,2016-07-05,21:53:45
7029,23,1254,[1],971,154,99,38.11,2016-07-05,21:53:45
7030,91,1254,[1 2],940,331,180,7.54,2016-07-05,21:53:45
7031,255,1254,[1 2 3 4 5 6 7],415,354,238,15.69,2016-07-05,21:53:45
7032,77,1254,[ 1  2  3  4  5  6  7  8  9 10 11],619,433,146,11.53,2016-07-05,21:53:45
